id,last_name,first_name,title,address,city,zip_code,phone_number,email,social_security_regime,birth_date,effective_date,spouse_birth_date,num_children,source,child1_birth_date,child2_birth_date,child3_birth_date,child4_birth_date,child5_birth_date,submission_date,medical_care,hospitalization,optical,dental,age_at_submission,current_age,spouse_age_at_submission,spouse_current_age,child1_age_at_submission,child1_current_age,child2_age_at_submission,child2_current_age,child3_age_at_submission,child3_current_age,child4_age_at_submission,child4_current_age,child5_age_at_submission,child5_current_age,spouse_age_diff,child_age_diff,days_to_effective,social_security_regime_encoded,regime_score,source_score,zip_score,coverage_score,children_score,age_score,email_quality,phone_quality,contact_quality_score,priority_score,days_since_submission,freshness_multiplier,adjusted_score
5612,Laurent,Jacqueline,Mme,142 Rue Nationale,Saint-Denis,93200,0621644007,jacquelinelaurent77@sfr.fr,Régime agricole,1966-10-12,2025-03-05,,0,Celibataire_178_Vital,,,,,,,2,1,4,4,-999,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,1,11,0,0.0,0.5,1.0,1.5,15.0,,,
13116,Lefebvre,Jacqueline,Mme,139 Rue des Fleurs,Nîmes,30000,0642826259,jacquelinelefebvre32@gmail.com,Régime général,1986-09-25,2022-01-09,,0,web,,,,,,2021-07-11,2,1,3,4,34,39,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,182,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,12.0,1602.0,0.2,2.4
10443,Lefebvre,Jacqueline,M,4 Rue des Fleurs,Argenteuil,95100,0673370779,jacquelinelefebvre85@yahoo.fr,Régime général,1957-01-20,2023-09-04,,0,couple30_54_Eric,,,,,,2023-08-08,2,2,3,2,66,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,27,1,0.5,1,1,9,0,1.5,0.5,1.0,1.5,14.5,844.0,0.2,2.9
1805,Lefevre,Jacqueline,Mme,77 Rue de la Paix,Paris,75001,0777568863,jacquelinelefevre57@free.fr,Alsace-Moselle,1997-02-12,2020-01-16,2000-11-15,0,web,,,,,,2019-05-12,1,1,3,3,22,28,18,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.0,0,249,2,0.0,0,1,8,0,0.0,0.5,1.0,1.5,10.5,2393.0,0.2,2.1
3659,Lefevre,Jacqueline,Mme,24 Rue Nationale,Rennes,35000,0675525893,jacquelinelefevre74@orange.fr,Régime général,1985-03-06,2021-04-30,,3,MH-60S,2014-10-06,2012-08-24,2016-11-21,,,2021-06-02,3,2,2,2,36,40,-999,-999,6,11,8,13,4,9,-999,-999,-999,-999,,28,0,1,0.5,1,0,9,2,0.5,0.5,1.0,1.5,15.5,1641.0,0.2,3.1
7699,Lefevre,Jacqueline,Mme,172 Rue Nationale,Lille,59000,0748779922,jacquelinelefevre@yahoo.fr,Régime général,1956-12-17,2023-12-04,,0,web,2003-05-16,,,,,,3,4,4,2,-999,68,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
1160,Legrand,Jacqueline,Mme,61 Rue Nationale,Lyon,69001,0729507671,jacquelinelegrand13@free.fr,Régime général,1959-10-01,2023-08-29,,1,web,2002-11-16,,,,,2023-06-06,4,2,2,3,63,66,-999,-999,20,23,-999,-999,-999,-999,-999,-999,-999,-999,,43,84,1,0.5,0,0,11,1,1.0,0.5,1.0,1.5,16.0,907.0,0.2,3.2
1481,Legrand,Jacqueline,Mme,26 Rue Nationale,Marseille,13001,0757677657,jacquelinelegrand@free.fr,Régime agricole,1981-11-09,2022-12-11,1979-11-23,3,couple30_54_Eric,2010-07-01,2013-06-14,2005-10-27,,,2022-09-12,4,1,2,4,40,44,42,46,12,15,9,12,16,20,-999,-999,-999,-999,2.0,24,90,4,0.5,1,0,11,2,0.5,0.5,1.0,1.5,18.5,1174.0,0.2,3.7
9444,Leroy,Jacqueline,Mme,56 Rue Nationale,Dijon,21000,0659233188,jacquelineleroy81@hotmail.fr,Régime général,1944-07-05,2024-01-03,1943-06-12,1,web,2002-12-13,,,,,2023-09-12,3,4,3,2,79,81,80,82,20,22,-999,-999,-999,-999,-999,-999,-999,-999,1.0,59,113,1,0.5,0,0,12,1,1.5,0.5,1.0,1.5,17.5,809.0,0.2,3.5
5254,Leroy,Jacqueline,Mme,27 Rue République,Reims,51100,0629980429,jacquelineleroy@orange.fr,Régime général,1980-05-22,2019-06-08,,0,web,2017-05-18,2017-01-02,2016-03-19,,,,3,3,3,4,-999,45,-999,-999,-999,8,-999,8,-999,9,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
6781,Lopez,Jacqueline,Mme,146 Rue Nationale,Rennes,35000,0728981828,jacquelinelopez2@free.fr,Régime général,1960-05-11,2024-08-11,,0,Celibataire_45_Eric,,,,,,,4,1,3,2,-999,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,
15648,Lopez,Jacqueline,Mme,116 Rue République,Marseille,13001,0699878157,jacquelinelopez63@gmail.com,Régime général,1989-11-08,2024-03-19,,1,web,2015-08-25,,,,,2024-02-03,3,2,2,3,34,36,-999,-999,8,10,-999,-999,-999,-999,-999,-999,-999,-999,,26,45,1,0.5,0,0,10,1,0.0,0.5,1.0,1.5,14.0,665.0,0.2,2.8
7004,Lopez,Jacqueline,Mme,52 Rue Victor Hugo,Saint-Étienne,42000,0710127816,jacquelinelopez@orange.fr,Régime général,1999-02-15,2024-04-06,,0,MH-80,2019-10-03,,,,,,1,2,2,4,-999,26,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,
1933,Lopez,Jacqueline,Mme,166 Rue Nationale,Créteil,94000,0708692270,jacquelinelopez@yahoo.fr,Régime agricole,1958-06-06,2024-02-24,,0,MH1,2021-05-18,,,,,,2,3,2,4,-999,67,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,1,11,0,0.0,0.5,1.0,1.5,15.0,,,
5811,Martin,Jacqueline,Mme,130 Rue des Fleurs,Angers,49000,0755671734,jacquelinemartin23@yahoo.fr,Régime général,1953-02-14,2022-09-25,,1,couple30_54_Vital,1998-01-13,,,,,2022-10-09,4,4,4,3,69,72,-999,-999,24,27,-999,-999,-999,-999,-999,-999,-999,-999,,45,0,1,0.5,1,0,12,1,1.5,0.5,1.0,1.5,18.5,1147.0,0.2,3.7
1911,Martin,Jacqueline,Mme,124 Rue de la Paix,Lille,59000,0795118196,jacquelinemartin83@gmail.com,Régime général,1952-02-23,2022-03-24,,0,web,2011-01-11,2001-12-13,,,,,3,3,3,4,-999,73,-999,-999,-999,14,-999,23,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
13701,Martin,Jacqueline,M,102 Rue Victor Hugo,Créteil,94000,0645340516,jacquelinemartin@free.fr,Régime général,2001-10-17,2023-11-19,,0,web,,,,,,,2,2,2,2,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,8,0,0.0,0.5,1.0,1.5,11.0,,,
15755,Martinez,Jacqueline,M,135 Rue de la Paix,Grenoble,38000,0734098437,jacquelinemartinez@sfr.fr,Régime général,1966-05-02,2024-04-12,,0,web,,,,,,2024-02-03,4,3,2,3,57,59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,69,1,0.5,0,0,12,0,1.0,0.5,1.0,1.5,16.0,665.0,0.2,3.2
12073,Mathieu,Jacqueline,M,51 Rue République,Nantes,44000,0767827262,jacquelinemathieu@free.fr,Régime général,1969-10-12,2022-02-28,1964-10-01,0,web,,,,,,,2,1,4,2,-999,56,-999,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
9910,Michel,Jacqueline,Mme,162 Rue Nationale,Le Havre,76600,0709656870,jacquelinemichel43@yahoo.fr,Régime TNS,2000-07-04,2025-02-05,,0,web,,,,,,,3,2,4,3,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,0,12,0,0.0,0.5,1.0,1.5,15.5,,,
14417,Moreau,Jacqueline,M,131 Rue République,Versailles,78000,0706472293,jacquelinemoreau71@laposte.net,Régime général,1950-06-09,2021-08-02,1949-10-10,2,web,2021-04-19,2015-11-20,1999-09-10,,,2021-02-06,2,4,4,2,70,75,71,76,-999,4,5,10,21,26,-999,-999,-999,-999,1.0,49,177,1,0.5,0,0,12,2,1.5,0.5,1.0,1.5,18.5,1757.0,0.2,3.7
8492,Moreau,Jacqueline,M,100 Rue des Fleurs,Toulouse,31000,0692840246,jacquelinemoreau@gmail.com,Régime général,1978-01-26,2020-04-23,1973-08-21,0,DR,2010-01-08,2007-01-09,,,,,4,2,1,2,-999,47,-999,52,-999,15,-999,18,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,
7223,Moreau,Jacqueline,M,100 Rue Victor Hugo,Boulogne-Billancourt,92100,0751337335,jacquelinemoreau@sfr.fr,Régime général,1976-06-16,2024-01-24,,0,MH50-Eric,,,,,,,2,3,4,4,-999,49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
218,Morin,Jacqueline,M,46 Rue Nationale,Toulon,83000,0671452111,jacquelinemorin@free.fr,Régime général,1996-12-17,2019-08-30,1992-12-18,1,fb-mutuelle-senior-mars-1,2018-07-14,,,,,2019-12-08,2,1,3,2,22,28,26,32,1,7,-999,-999,-999,-999,-999,-999,-999,-999,4.0,21,0,1,0.5,1,0,8,1,0.0,0.5,1.0,1.5,14.0,2183.0,0.2,2.8
12070,Morin,Jacqueline,Mme,112 Rue Nationale,Le Havre,76600,0735007568,jacquelinemorin@free.fr,Régime général,1989-05-28,2025-08-11,,1,web,2024-12-28,,,,,2025-11-07,1,1,4,2,36,36,-999,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,8,1,0.5,0.5,1.0,1.5,12.5,22.0,0.6930406200864415,8.66
15204,Morin,Jacqueline,Mme,133 Rue de la Paix,Saint-Denis,93200,0783692638,jacquelinemorin@sfr.fr,Régime général,1946-04-03,2023-12-05,1947-07-23,0,web,,,,,,,2,3,2,1,-999,79,-999,78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,8,0,0.0,0.5,1.0,1.5,11.0,,,
3184,Muller,Jacqueline,M,28 Rue République,Angers,49000,0792993386,jacquelinemuller46@laposte.net,Régime agricole,1957-02-02,2023-03-29,,0,web,,,,,,,4,4,4,4,-999,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
3647,Nicolas,Jacqueline,M,51 Rue de la Paix,Boulogne-Billancourt,92100,0720825802,jacquelinenicolas12@sfr.fr,Régime général,1973-06-15,2024-04-01,1975-10-09,0,MH-42,,,,,,2024-10-02,1,2,4,2,51,52,49,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0,0,0,1,0.5,1,1,9,0,1.0,0.5,1.0,1.5,15.0,423.0,0.2,3.0
9563,Nicolas,Jacqueline,Mme,16 Rue Victor Hugo,Lille,59000,0739868914,jacquelinenicolas@gmail.com,Régime général,1962-03-15,2024-11-06,1964-08-01,0,web,,,,,,,2,2,2,4,-999,63,-999,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
3540,Petit,Jacqueline,M,46 Rue Nationale,Boulogne-Billancourt,92100,0771910164,jacquelinepetit19@free.fr,Régime général,1954-10-27,2024-07-27,1957-12-02,0,MH-30M,,,,,,,4,3,4,3,-999,71,-999,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
2576,Petit,Jacqueline,Mme,89 Rue de la Paix,Montpellier,34000,0624023878,jacquelinepetit@laposte.net,Régime général,1953-11-21,2023-06-08,,0,MH50-Eric,2012-08-01,2022-02-14,,,,,4,4,3,3,-999,72,-999,-999,-999,13,-999,3,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
11300,Petit,Jacqueline,M,70 Rue des Fleurs,Montreuil,93100,0608117031,jacquelinepetit@sfr.fr,Régime général,1981-11-20,2023-09-29,,0,web,2013-10-06,,,,,,3,2,3,3,-999,44,-999,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,11,0,0.0,0.5,1.0,1.5,14.0,,,
10874,Petit,Jacqueline,Mme,124 Rue de la Paix,Reims,51100,0781139644,jacquelinepetit@yahoo.fr,Alsace-Moselle,1983-11-07,2023-08-10,1985-01-17,0,ERIC,2009-09-18,2007-08-24,,,,,3,3,4,4,-999,42,-999,40,-999,16,-999,18,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,1,0,12,0,0.0,0.5,1.0,1.5,15.5,,,
2200,Richard,Jacqueline,M,107 Rue République,Grenoble,38000,0741331151,jacquelinerichard@free.fr,Régime agricole,1997-01-22,2023-05-14,1999-04-08,0,web,2023-01-07,2017-03-11,,,,,2,4,3,3,-999,28,-999,26,-999,2,-999,8,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
8135,Rousseau,Jacqueline,M,104 Rue de la Paix,Versailles,78000,0720606419,jacquelinerousseau@hotmail.fr,Régime agricole,1944-11-20,2019-12-27,,0,web,,,,,,,2,4,3,1,-999,81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
14034,Rousseau,Jacqueline,M,101 Rue Victor Hugo,Nantes,44000,0686786982,jacquelinerousseau@laposte.net,Régime général,1942-03-16,2020-04-01,1946-04-05,0,web,,,,,,,2,3,3,3,-999,83,-999,79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
757,Roussel,Jacqueline,M,60 Rue de la Paix,Angers,49000,0606493403,jacquelineroussel36@sfr.fr,Régime général,2000-06-23,2021-03-12,,0,MH50-Eric,,,,,,,1,2,3,2,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,8,0,0.0,0.5,1.0,1.5,12.0,,,
14996,Roussel,Jacqueline,Mme,122 Rue Victor Hugo,Lille,59000,0770517716,jacquelineroussel62@free.fr,Régime général,1944-04-17,2019-07-30,1946-11-27,0,zra-sept,2001-10-03,,,,,,2,2,4,3,-999,81,-999,79,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
10088,Roussel,Jacqueline,Mme,121 Rue de la Paix,Boulogne-Billancourt,92100,0708920755,jacquelineroussel90@yahoo.fr,Régime général,1963-12-25,2020-11-08,,3,web,2011-05-02,2001-03-20,2019-03-09,,,2020-03-09,3,4,4,2,56,61,-999,-999,8,14,18,24,1,6,-999,-999,-999,-999,,38,244,1,0.5,0,1,12,2,1.0,0.5,1.0,1.5,17.0,2091.0,0.2,3.4
5697,Roussel,Jacqueline,M,25 Rue des Fleurs,Nantes,44000,0649160692,jacquelineroussel@sfr.fr,Régime agricole,1981-03-01,2023-04-30,1979-08-04,0,web,2022-03-24,,,,,,4,1,3,4,-999,44,-999,46,-999,3,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
8413,Roussel,Jacqueline,M,51 Rue de la Paix,Montpellier,34000,0721888821,jacquelineroussel@yahoo.fr,Régime général,1996-03-17,2019-10-14,,0,web,,,,,,,1,1,3,1,-999,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,6,0,0.0,0.5,1.0,1.5,9.0,,,
8774,Roussel,Jacqueline,M,94 Rue de la Paix,Versailles,78000,0648272487,jacquelineroussel@yahoo.fr,Régime général,1985-04-03,2021-07-17,,0,web,,,,,,,2,2,2,1,-999,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,7,0,0.0,0.5,1.0,1.5,10.0,,,
11163,Roux,Jacqueline,M,29 Rue République,Strasbourg,67000,0669023825,jacquelineroux60@laposte.net,Hors sécu,1960-10-27,2025-06-17,1959-12-09,0,web,2009-04-17,,,,,,4,3,3,3,-999,65,-999,66,-999,16,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,0,12,0,0.0,0.5,1.0,1.5,15.3,,,
5320,Roux,Jacqueline,M,168 Rue de la Paix,Argenteuil,95100,0649364877,jacquelineroux@orange.fr,Régime TNS,1944-10-25,2022-10-07,1942-10-16,0,web,2006-12-25,2020-07-12,2008-12-05,,,,2,4,4,2,-999,81,-999,83,-999,18,-999,5,-999,16,-999,-999,-999,-999,,0,0,3,1.0,0,1,12,0,0.0,0.5,1.0,1.5,15.5,,,
11878,Simon,Jacqueline,M,101 Rue République,Toulouse,31000,0639200719,jacquelinesimon@hotmail.fr,Régime général,1996-11-24,2023-04-29,,0,web,2015-02-02,2015-03-18,2014-10-22,,,,2,3,2,3,-999,29,-999,-999,-999,10,-999,10,-999,11,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
12588,Simon,Jacqueline,M,7 Rue des Fleurs,Villeurbanne,69100,0787446679,jacquelinesimon@orange.fr,Régime TNS,1960-09-22,2022-09-01,,0,web,,,,,,2022-01-07,3,3,4,4,61,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,237,3,1.0,0,0,12,0,1.0,0.5,1.0,1.5,15.5,1422.0,0.2,3.1
13911,Simon,Jacqueline,M,139 Rue Victor Hugo,Saint-Étienne,42000,0771585742,jacquelinesimon@orange.fr,Régime général,1984-11-16,2022-07-08,1985-07-27,0,web,2008-04-04,2022-11-14,,,,,4,3,3,2,-999,41,-999,40,-999,17,-999,3,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
8495,Simon,Jacqueline,Mme,171 Rue des Fleurs,Nice,06000,0795220630,jacquelinesimon@yahoo.fr,Régime agricole,1952-06-18,2019-07-25,1947-10-22,0,web,,,,,,2019-03-05,4,4,4,1,66,73,71,78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,142,4,0.5,0,0,12,0,1.5,0.5,1.0,1.5,16.5,2461.0,0.2,3.3
927,Simon,Jacqueline,M,77 Rue des Fleurs,Saint-Étienne,42000,0700728895,jacquelinesimon@yahoo.fr,Régime général,1992-09-06,2019-06-30,,1,web,2013-09-06,,,,,2019-09-05,2,4,2,2,27,33,-999,-999,6,12,-999,-999,-999,-999,-999,-999,-999,-999,,21,0,1,0.5,0,0,10,1,0.0,0.5,1.0,1.5,14.0,2277.0,0.2,2.8
4825,Vincent,Jacqueline,M,135 Rue Nationale,Strasbourg,67000,0704485596,jacquelinevincent@free.fr,Régime général,1942-10-19,2021-03-30,1943-09-08,0,web,2021-03-24,,,,,,3,2,2,2,-999,83,-999,82,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
14177,Vincent,Jacqueline,Mme,104 Rue des Fleurs,Boulogne-Billancourt,92100,0769530712,jacquelinevincent@orange.fr,Régime agricole,1965-11-02,2023-01-28,,1,MH-12M,2014-04-19,,,,,2022-01-11,2,4,3,4,56,60,-999,-999,7,11,-999,-999,-999,-999,-999,-999,-999,-999,,49,382,4,0.5,1,1,12,1,1.0,0.5,1.0,1.5,17.0,1418.0,0.2,3.4
14423,Vincent,Jacqueline,Mme,114 Rue République,Toulon,83000,0604805457,jacquelinevincent@orange.fr,Régime agricole,1977-09-04,2024-12-25,1979-03-25,1,web,2011-10-22,,,,,2024-04-11,2,3,3,3,46,48,45,46,12,14,-999,-999,-999,-999,-999,-999,-999,-999,1.0,34,258,4,0.5,0,0,11,1,0.5,0.5,1.0,1.5,15.5,597.0,0.2,3.1
8098,Bernard,Jacques,M,25 Rue de la Paix,Nîmes,30000,0720697940,jacques.bernard25@gmail.com,Régime général,2001-07-04,2024-12-10,,0,web,,,,,,,2,1,4,3,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
1441,Bernard,Jacques,M,34 Rue de la Paix,Montpellier,34000,0641408170,jacques.bernard55@sfr.fr,Régime général,1961-07-10,2025-01-10,,0,zra-sept,2013-12-03,,,,,,3,1,3,4,-999,64,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
16134,Bernard,Jacques,M,34 Rue de la Paix,Montpellier,34000,0641408170,jacques.bernard55@sfr.fr,Régime général,1961-07-10,2025-01-10,,0,zra-sept,2013-12-03,,,,,,3,1,3,4,-999,64,-999,-999,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
11179,Bernard,Jacques,M,96 Rue République,Montreuil,93100,0748663196,jacques.bernard5@laposte.net,Régime général,1969-03-19,2025-01-05,1969-10-06,0,MH1,2003-10-12,2002-01-09,2021-09-21,,,,1,2,1,1,-999,56,-999,56,-999,22,-999,23,-999,4,-999,-999,-999,-999,,0,0,1,0.5,1,1,5,0,0.0,0.5,1.0,1.5,9.0,,,
12010,Bernard,Jacques,M,149 Rue de la Paix,Bordeaux,33000,0750817666,jacques.bernard@orange.fr,Régime général,1968-09-04,2021-08-01,1971-09-12,0,Celibataire_178_Vital,,,,,,,3,2,2,2,-999,57,-999,54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,
13209,Blanc,Jacques,Mme,180 Rue des Fleurs,Nice,06000,0756641809,jacques.blanc@orange.fr,Hors sécu,1974-06-26,2025-07-26,,0,web,,,,,,,4,2,3,2,-999,51,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,0,11,0,0.0,0.5,1.0,1.5,14.3,,,
9588,Bonnet,Jacques,Mme,58 Rue République,Argenteuil,95100,0632618035,jacques.bonnet45@orange.fr,Régime général,1949-12-24,2021-07-08,1949-12-25,0,web,,,,,,,4,2,3,3,-999,75,-999,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
7912,Bonnet,Jacques,Mme,197 Rue République,Nantes,44000,0781226244,jacques.bonnet@hotmail.fr,Hors sécu,1986-06-21,2020-07-28,,0,web,2008-02-13,2017-09-08,,,,,4,3,2,2,-999,39,-999,-999,-999,17,-999,8,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,0,11,0,0.0,0.5,1.0,1.5,14.3,,,
11011,Bonnet,Jacques,M,191 Rue Nationale,Strasbourg,67000,0745384592,jacques.bonnet@orange.fr,Alsace-Moselle,1939-12-01,2019-09-28,1942-03-22,0,web,,,,,,2019-10-09,3,4,4,2,79,86,77,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.0,0,0,2,0.0,0,0,12,0,1.5,0.5,1.0,1.5,17.0,2243.0,0.2,3.4
6435,Clement,Jacques,Mme,1 Rue de la Paix,Lille,59000,0792127532,jacques.clement@yahoo.fr,Régime général,1966-08-15,2019-02-16,,1,MH1,2006-12-28,,,,,2019-07-02,3,2,3,4,52,59,-999,-999,12,18,-999,-999,-999,-999,-999,-999,-999,-999,,40,0,1,0.5,1,0,12,1,1.0,0.5,1.0,1.5,18.0,2342.0,0.2,3.6
5416,David,Jacques,M,164 Rue Victor Hugo,Nice,06000,0717563022,jacques.david34@orange.fr,Régime agricole,1971-07-10,2021-06-19,1972-12-18,0,web,,,,,,2021-06-06,4,2,3,1,49,54,48,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,0,13,4,0.5,0,0,10,0,0.5,0.5,1.0,1.5,14.5,1637.0,0.2,2.9
6729,David,Jacques,M,34 Rue Nationale,Toulouse,31000,0698130732,jacques.david36@laposte.net,Régime TNS,1972-01-07,2019-03-07,1977-01-28,2,MH-32MC,1999-11-05,2013-04-06,,,,2019-06-03,2,4,2,2,47,53,42,48,19,26,6,12,-999,-999,-999,-999,-999,-999,5.0,28,0,3,1.0,1,0,10,2,0.5,0.5,1.0,1.5,18.0,2371.0,0.2,3.6
7197,David,Jacques,Mme,171 Rue République,Villeurbanne,69100,0687298308,jacques.david@laposte.net,Régime général,1958-05-09,2019-07-18,1963-03-01,3,DR,2009-10-28,2007-07-05,2011-12-08,,,2019-10-05,2,1,4,2,61,67,56,62,9,16,12,18,7,13,-999,-999,-999,-999,5.0,49,0,1,0.5,1,0,9,2,1.0,0.5,1.0,1.5,17.0,2247.0,0.2,3.4
16051,David,Jacques,Mme,171 Rue République,Villeurbanne,69100,0687298308,jacques.david@laposte.net,Régime général,1958-05-09,2019-07-18,1963-03-01,3,DR,2009-10-28,2007-07-05,2011-12-08,,,2019-10-05,2,1,4,2,61,67,56,62,9,16,12,18,7,13,-999,-999,-999,-999,5.0,49,0,1,0.5,1,0,9,2,1.0,0.5,1.0,1.5,17.0,2247.0,0.2,3.4
11931,David,Jacques,Mme,110 Rue de la Paix,Rennes,35000,0739076348,jacques.david@laposte.net,Régime TNS,1951-05-06,2025-06-22,1950-08-02,0,web,2012-06-26,,,,,,3,4,1,2,-999,74,-999,75,-999,13,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,0,10,0,0.0,0.5,1.0,1.5,13.5,,,
8218,David,Jacques,M,9 Rue des Fleurs,Le Havre,76600,0608549454,jacques.david@orange.fr,Régime général,1988-01-11,2024-09-09,,0,MH-32MC,2011-12-18,2009-08-24,2009-07-27,2020-05-20,,,4,3,1,3,-999,37,-999,-999,-999,13,-999,16,-999,16,-999,5,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
2561,Dubois,Jacques,M,52 Rue République,Lyon,69001,0748956425,jacques.dubois@free.fr,Hors sécu,1961-03-21,2020-01-19,,0,web,,,,,,,4,3,4,2,-999,64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,0,12,0,0.0,0.5,1.0,1.5,15.3,,,
5848,Dubois,Jacques,Mme,35 Rue République,Dijon,21000,0693956759,jacques.dubois@hotmail.fr,Régime général,2003-01-27,2021-04-11,2003-07-18,0,web,,,,,,2021-07-02,4,3,3,4,18,22,53,22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,35.0,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,16.0,1611.0,0.2,3.2
